"","game_id","home","away","lead_change_count","explosive_play_delta","win_prob_volatility"
"448",401013351,"Penn State","Wisconsin",0,2,0.189428344090292
"449",401013352,"Purdue","Eastern Michigan",5,2,0.118588416645992
"450",401013353,"Purdue","Wisconsin",2,2,0.192835749718255
"451",401013354,"Wisconsin","Western Kentucky",0,4,0.146355796949987
"452",401013355,"Wisconsin","New Mexico",1,10,0.267663175397075
"453",401013356,"Wisconsin","BYU",0,0,0.153477007994193
"454",401013357,"Massachusetts","Duquesne",0,8,0.0753762240469945
"455",401013358,"Georgia Southern","Massachusetts",1,8,0.204221504188574
"456",401013359,"Florida International","Massachusetts",0,1,0.125575919965501
"457",401013360,"Massachusetts","Charlotte",0,3,0.0396723447871121
"458",401013361,"Ohio","Massachusetts",0,7,0.291629895219976
"459",401013362,"Massachusetts","South Florida",2,1,0.251353449412932
"460",401013363,"Massachusetts","Coastal Carolina",3,2,0.231607119524794
"461",401013364,"UConn","Massachusetts",1,8,0.206659703503866
"462",401013365,"Massachusetts","Liberty",0,3,0.221403873866925
"463",401013366,"Massachusetts","BYU",1,2,0.281473807692661
"464",401013367,"Army","Liberty",0,1,0.172261547836374
"465",401013368,"Army","Hawai'i",0,1,0.223126295663025
"466",401013369,"Buffalo","Army",0,2,0.264750271275961
"467",401013370,"San José State","Army",1,5,0.22702612089468
"468",401013371,"Army","Miami (OH)",1,6,0.113520362351457
"469",401013372,"Eastern Michigan","Army",0,3,0.138865954194916
"470",401013373,"Army","Air Force",0,2,0.129506880989569
"471",401013374,"Army","Lafayette",0,4,0.169810310839242
"472",401013375,"Army","Colgate",0,0,0.103335311978936
"473",401013376,"Army","Navy",0,4,0.101846580219596
"474",401013377,"Notre Dame","Ball State",0,8,0.129933249001039
"475",401013437,"New Mexico State","Wyoming",0,8,0.134701382114019
"476",401013438,"Utah State","New Mexico State",2,2,0.153925130264221
"477",401013439,"New Mexico State","New Mexico",1,3,0.305916260123637
"478",401013440,"UTEP","New Mexico State",0,5,0.147405055176404
"479",401013441,"New Mexico State","Liberty",0,5,0.223648927823073
"480",401013442,"Louisiana","New Mexico State",0,8,0.104983995654374
"481",401013443,"New Mexico State","Georgia Southern",1,0,0.31207260382324
"482",401013444,"Texas State","New Mexico State",0,4,0.140326603954964
"483",401013445,"New Mexico State","Alcorn State",0,6,0.0790843076483097
"484",401013446,"BYU","New Mexico State",0,4,0.30557848590473
"485",401013447,"Liberty","New Mexico State",0,8,0.145651003447991
"486",401013448,"Liberty","Old Dominion",0,7,0.140620646698542
"487",401013450,"Liberty","North Texas",0,2,0.126553404749185
"488",401013451,"New Mexico","Liberty",0,4,0.197676710882026
"489",401013452,"Liberty","Troy",3,2,0.192154767511815
"490",401013453,"Liberty","Idaho State",2,3,0.147941920719028
"491",401013466,"Miami","North Carolina",1,3,0.203279231340919
"492",401013489,"Oklahoma State","Missouri State",0,10,0.102661270065184
"493",401013490,"Oklahoma State","South Alabama",0,13,0.135951366851149
"494",401013491,"Oklahoma State","Boise State",0,1,0.228341865756875
"495",401014972,"Rice","Prairie View A&M",1,4,0.274488930667073
"496",401014973,"Charlotte","Fordham",2,1,0.181922756326376
"497",401014974,"South Alabama","Louisiana Tech",0,5,0.130017232892366
"498",401014975,"Miami (OH)","Marshall",0,0,0.0969215760467441
"499",401014976,"North Texas","SMU",0,8,0.129287553845317
"500",401014977,"Rice","Houston",2,7,0.266590825772285
"501",401014978,"Southern Miss","Jackson State",0,9,0.106638677937618
"502",401014979,"UAB","Savannah St",0,4,0.128891435800104
"503",401014980,"UTEP","Northern Arizona",0,2,0.101705901078745
"504",401014981,"Charlotte","App State",0,4,0.147787405570544
"505",401014982,"Old Dominion","Florida International",1,6,0.312161127333202
"506",401014983,"Florida Atlantic","Air Force",0,5,0.129004751946505
"507",401014984,"Louisiana Tech","Southern",0,9,0.101419622206665
"508",401014985,"Marshall","Eastern Kentucky",0,5,0.153603743367524
"509",401014986,"Middle Tennessee","UT Martin",0,2,0.17850781298825
"510",401014987,"North Texas","Incarnate Word",0,7,0.142135654003269
"511",401014988,"Hawai'i","Rice",0,2,0.102184937359739
"512",401014989,"Southern Miss","UL Monroe",2,1,0.139212580689956
"513",401014990,"Coastal Carolina","UAB",1,6,0.258368344037794
"514",401014991,"UNLV","UTEP",0,1,0.154533781819097
"515",401014992,"Western Kentucky","Maine",0,3,0.342480668621058
"516",401014993,"Charlotte","Old Dominion",2,0,0.16338683444932
"517",401014994,"Florida Atlantic","Bethune-Cookman",0,7,0.111408901298648
"518",401014996,"UAB","Tulane",0,3,0.14282246568822
"519",401014998,"Southern Miss","Rice",0,9,0.1736950743293
"520",401014999,"UTSA","Texas State",0,4,0.0937110727749909
"521",401015000,"Ball State","Western Kentucky",3,1,0.192728364497625
"522",401015001,"UAB","Charlotte",0,1,0.117146140527496
"523",401015002,"Florida International","Arkansas-Pine Bluff",1,4,0.174919080160675
"524",401015003,"Middle Tennessee","Florida Atlantic",0,5,0.121916517390136
"525",401015004,"North Texas","Louisiana Tech",1,6,0.240355711746032
"526",401015005,"Western Kentucky","Marshall",3,9,0.159278723174415
"527",401015006,"East Carolina","Old Dominion",4,3,0.154330043594448
"528",401015007,"UTSA","UTEP",0,1,0.187419343713256
"529",401015008,"Florida Atlantic","Old Dominion",0,5,0.11203138164385
"530",401015009,"Louisiana Tech","UAB",0,0,0.272324014786986
"531",401015010,"Marshall","Middle Tennessee",0,7,0.266512778469775
"532",401015011,"UTEP","North Texas",2,2,0.175074902361516
"533",401015012,"Rice","UTSA",0,0,0.18122284456017
"534",401015013,"Charlotte","Western Kentucky",2,6,0.205724802820048
"535",401015014,"Florida International","Middle Tennessee",4,2,0.168330112419443
"536",401015015,"UTSA","Louisiana Tech",0,3,0.108928662382511
"537",401015016,"Old Dominion","Marshall",0,1,0.180311601930937
"538",401015017,"North Texas","Southern Miss",0,1,0.170297091082546
"539",401015018,"Rice","UAB",0,9,0.0855154015794227
"540",401015019,"Middle Tennessee","Charlotte",1,5,0.286787038532734
"541",401015020,"Florida International","Rice",1,6,0.262650379258781
"542",401015021,"Marshall","Florida Atlantic",2,2,0.200557102798522
"543",401015022,"Louisiana Tech","UTEP",0,2,0.136528928272072
"544",401015023,"UAB","North Texas",1,1,0.284181558369168
"545",401015024,"Western Kentucky","Old Dominion",0,2,0.195887496166642
"546",401015025,"Southern Miss","UTSA",0,6,0.165821181939071
"547",401015026,"Charlotte","Southern Miss",0,2,0.117810570858844
"548",401015027,"Western Kentucky","Florida International",0,3,0.171605414706205
"549",401015028,"Florida Atlantic","Louisiana Tech",1,3,0.261528544255189
"550",401015029,"Old Dominion","Middle Tennessee",0,3,0.136356978334316
"551",401015030,"North Texas","Rice",1,10,0.220544500833736
"552",401015031,"UTEP","UAB",0,5,0.12329808636427
"553",401015032,"Florida International","Florida Atlantic",0,9,0.144375233792522
"554",401015033,"Southern Miss","Marshall",0,1,0.21134979507519
"555",401015034,"Middle Tennessee","Western Kentucky",0,3,0.132273002994533
"556",401015035,"Rice","UTEP",0,4,0.0967623960811213
"557",401015036,"UAB","UTSA",0,14,0.102542282541927
"558",401015037,"Marshall","Charlotte",1,1,0.217171728660011
"559",401015038,"UTSA","Florida International",0,6,0.190416352814218
"560",401015039,"Florida Atlantic","Western Kentucky",0,4,0.142879935763445
"561",401015040,"Louisiana Tech","Rice",3,2,0.184370785145937
"562",401015041,"UTEP","Middle Tennessee",0,1,0.11838828866583
"563",401015042,"Old Dominion","North Texas",1,2,0.208995781105805
"564",401015043,"UAB","Southern Miss",1,3,0.247565057613918
"565",401015044,"Charlotte","Florida International",3,3,0.232022022465184
"566",401015045,"North Texas","Florida Atlantic",2,1,0.174518936789444
"567",401015046,"Southern Miss","Louisiana Tech",1,2,0.183904089623221
"568",401015047,"Marshall","UTSA",0,10,0.110948824208248
"569",401015048,"Old Dominion","VMI",0,3,0.118371821927011
"570",401015049,"Western Kentucky","UTEP",0,2,0.112787220510804
"571",401015051,"Florida International","Marshall",0,3,0.124896491630767
"572",401015052,"Louisiana Tech","Western Kentucky",0,3,0.127657963401927
"573",401015053,"Middle Tennessee","UAB",0,7,0.225261396723174
"574",401015054,"UTSA","North Texas",0,8,0.132379330548161
"575",401015055,"Rice","Old Dominion",1,3,0.178909452649481
"576",401015056,"UTEP","Southern Miss",0,5,0.125746986531398
"577",401016406,"BYU","McNeese",1,2,0.271886487035174
"578",401016407,"BYU","Utah State",0,0,0.152299498973721
"579",401016408,"BYU","Hawai'i",0,4,0.126034527236461
"580",401016409,"BYU","Northern Illinois",1,2,0.140256935698373
"581",401016410,"Boise State","BYU",0,5,0.108759508459092
"582",401019470,"UConn","UCF",0,2,0.129049213579265
"583",401019472,"South Florida","Elon",0,4,0.148249580525373
"584",401019473,"Temple","Villanova",2,1,0.171415151927008
"585",401019474,"Memphis","Mercer",0,10,0.129850619176431
"586",401019475,"Hawai'i","Navy",0,3,0.10861312899586
"587",401019476,"Tulsa","Central Arkansas",4,6,0.166002236832022
"588",401019477,"SMU","TCU",1,6,0.309374188321715
"589",401019478,"Temple","Buffalo",2,2,0.155538794489919
"590",401019479,"Navy","Memphis",4,0,0.175939239669515
"591",401019480,"Tulane","Nicholls",0,3,0.179651129719366
"592",401019481,"UCF","South Carolina State",0,5,0.133096966918247
"593",401019482,"Miami (OH)","Cincinnati",0,1,0.151173089661783
"594",401019483,"Boise State","UConn",0,15,0.133906775086208
"595",401019484,"Memphis","Georgia State",0,12,0.10859762535317
"596",401019485,"Cincinnati","Alabama A&M",0,19,0.127368310263977
"597",401019486,"UConn","Rhode Island",0,5,0.127346056304607
"598",401019487,"Navy","Lehigh",0,10,0.147006509539315
"599",401019488,"Tulsa","Arkansas State",1,0,0.266193098416931
"600",401019489,"Temple","Tulsa",0,4,0.156748204602042
"601",401019490,"UCF","Florida Atlantic",1,1,0.191845131719187
"602",401019491,"Cincinnati","Ohio",1,3,0.237785107461927
"603",401019492,"South Florida","East Carolina",1,4,0.200609593338659
"604",401019493,"Houston","Texas Southern",0,8,0.116814241469209
"605",401019494,"Memphis","South Alabama",0,5,0.200813690145023
"606",401019495,"SMU","Navy",5,5,0.159683188032864
"607",401019496,"Tulane","Memphis",0,0,0.142192677108276
"608",401019497,"UConn","Cincinnati",0,3,0.2100348811349
"609",401019498,"SMU","Houston Christian",0,10,0.111812709931519
"610",401019499,"Houston","Tulsa",3,1,0.24307137885608
"611",401019500,"UCF","SMU",1,5,0.164225554496587
"612",401019501,"Cincinnati","Tulane",2,5,0.225736649098052
"613",401019502,"Memphis","UConn",0,11,0.163066172701513
"614",401019503,"Temple","East Carolina",0,12,0.161355561581143
"615",401019504,"Air Force","Navy",0,4,0.26912315192381
"616",401019505,"Tulsa","South Florida",1,1,0.171838174469103
"617",401019506,"Memphis","UCF",3,4,0.19779472035307
"618",401019507,"East Carolina","Houston",0,2,0.100410705186346
"619",401019508,"Navy","Temple",2,1,0.220918545462866
"620",401019509,"East Carolina","UCF",0,3,0.215416447008755
"621",401019510,"Temple","Cincinnati",0,0,0.182168385645191
"622",401019511,"South Florida","UConn",3,2,0.333987682658463
"623",401019512,"Navy","Houston",3,2,0.269158775780151
"624",401019513,"Tulane","SMU",1,0,0.176580893334554
"625",401019514,"SMU","Cincinnati",1,5,0.177717203777114
"626",401019515,"Houston","South Florida",0,6,0.143032937941059
"627",401019516,"Tulsa","Tulane",0,0,0.195491594331105
"628",401019517,"UCF","Temple",7,1,0.226103039518612
"629",401019518,"Cincinnati","Navy",0,7,0.12875494810163
"630",401019519,"Tulsa","UConn",1,8,0.301971381471983
"631",401019520,"East Carolina","Memphis",2,3,0.173620949029121
"632",401019522,"SMU","Houston",0,3,0.146636481874134
"633",401019523,"UCF","Navy",0,2,0.157665202926285
"634",401019524,"Cincinnati","South Florida",5,2,0.231110584708813
"635",401019525,"UConn","SMU",0,3,0.140838756840665
"636",401019526,"Tulane","East Carolina",1,3,0.170175417621936
"637",401019527,"Houston","Temple",0,2,0.0995148177023162
"638",401019528,"Memphis","Tulsa",0,8,0.127331910810668
"639",401019529,"Houston","Tulane",0,5,0.182694543427075
"640",401019530,"SMU","Memphis",1,1,0.200034407229625
"641",401019531,"UCF","Cincinnati",1,1,0.256653940898297
"642",401019532,"East Carolina","UConn",0,15,0.273883561382875
"643",401019533,"Temple","South Florida",1,5,0.254952773596778
"644",401019534,"Navy","Tulsa",0,3,0.22530365101401
"645",401019535,"South Florida","UCF",0,8,0.190593270961786
"646",401019536,"Cincinnati","East Carolina",0,10,0.118142690625982
"647",401019537,"Memphis","Houston",3,4,0.263675475402411
"648",401019538,"UConn","Temple",0,12,0.147698447809395
"649",401019539,"Tulane","Navy",1,3,0.228750054627772
"650",401019540,"Tulsa","SMU",0,1,0.129942076601994
"651",401020671,"Ball State","Central Connecticut",0,7,0.173302202218612
"652",401020672,"Eastern Michigan","Monmouth",0,2,0.162662109233016
"653",401020673,"Western Michigan","Syracuse",0,1,0.0961569521604578
"654",401020674,"Buffalo","Delaware State",0,1,0.147624601639812
"655",401020675,"Ohio","Howard",1,2,0.315657415421495
"656",401020676,"Toledo","VMI",0,10,0.11984699001603
"657",401020677,"Kent State","Howard",0,6,0.10324731386035
"658",401020678,"Akron","Morgan State",0,4,0.135516415657731
"659",401020679,"Northern Illinois","Central Michigan",1,0,0.224195046028868
"660",401020680,"Western Michigan","Delaware State",0,10,0.104068334722444
"661",401020681,"Bowling Green","Eastern Kentucky",2,6,0.26041585453772
"662",401020682,"Buffalo","Eastern Michigan",0,1,0.12466136933316
"663",401020683,"San Diego State","Eastern Michigan",0,4,0.194793992096336
"664",401020684,"Central Michigan","Maine",0,5,0.214991168037414
"665",401020685,"Toledo","Nevada",0,4,0.156067134601616
"666",401020686,"Georgia State","Western Michigan",0,3,0.193476228966275
"667",401020687,"Ball State","Kent State",0,4,0.0825196161309765
"668",401020688,"Eastern Michigan","Northern Illinois",1,0,0.19221236917303
"669",401020689,"Fresno State","Toledo",1,2,0.247039258668323
"670",401020750,"Miami (OH)","Western Michigan",5,12,0.148420185469048
"671",401020751,"Toledo","Bowling Green",0,1,0.135630068338064
"672",401020752,"Central Michigan","Buffalo",1,1,0.185066968397036
"673",401020753,"Western Michigan","Eastern Michigan",2,3,0.195873930252725
"674",401020754,"Ball State","Northern Illinois",0,1,0.146466336317726
"675",401020755,"Kent State","Ohio",1,3,0.126445816093172
"676",401020756,"Buffalo","Akron",1,5,0.203575637484518
"677",401020757,"Central Michigan","Ball State",5,5,0.176205278013503
"678",401020758,"Northern Illinois","Ohio",4,1,0.215447119659685
"679",401020759,"Eastern Michigan","Toledo",0,4,0.0903045206638412
"680",401020760,"Bowling Green","Western Michigan",0,1,0.247431144934194
"681",401020761,"Kent State","Akron",0,4,0.150996539880238
"682",401020762,"Ohio","Bowling Green",0,12,0.235819990784882
"683",401020763,"Toledo","Buffalo",0,5,0.273311600454643
"684",401020764,"Ball State","Eastern Michigan",0,3,0.142130012009938
"685",401020765,"Central Michigan","Western Michigan",0,2,0.155545981301654
"686",401020766,"Ohio","Ball State",0,6,0.256297244253659
"687",401020767,"Western Michigan","Toledo",0,5,0.148961359016653
"688",401020768,"Akron","Central Michigan",0,3,0.14778067800302
"689",401020769,"Bowling Green","Kent State",2,2,0.162149308580264
"690",401020770,"Buffalo","Miami (OH)",0,2,0.247761171622057
"691",401020771,"Toledo","Ball State",0,4,0.144914398710998
"692",401020772,"Akron","Northern Illinois",0,6,0.143380897291168
"693",401020773,"Western Michigan","Ohio",0,3,0.147517351785817
"694",401020774,"Eastern Michigan","Central Michigan",0,10,0.166747626792237
"695",401020775,"Buffalo","Kent State",0,10,0.0693837056913482
"696",401020776,"Miami (OH)","Ohio",0,0,0.219333893411173
"697",401020777,"Northern Illinois","Toledo",1,3,0.235769929214827
"698",401020778,"Eastern Michigan","Akron",0,9,0.15405856016069
"699",401020779,"Central Michigan","Bowling Green",1,4,0.292340034211852
"700",401020780,"Ball State","Western Michigan",0,0,0.180353939491808
"701",401020781,"Ohio","Buffalo",0,10,0.225176788936994
"702",401020782,"Northern Illinois","Miami (OH)",2,5,0.174943847054331
"703",401020783,"Kent State","Toledo",0,3,0.231002601739989
"704",401020784,"Akron","Bowling Green",1,1,0.219065072911934
"705",401020785,"Miami (OH)","Ball State",0,2,0.310188653004723
"706",401020786,"Western Michigan","Northern Illinois",2,3,0.151384316789954
"707",401020787,"Ohio","Akron",0,5,0.105213337262566
"708",401020788,"Bowling Green","Buffalo",0,3,0.180452115496121
"709",401020789,"Toledo","Central Michigan",0,9,0.134587577431298
"710",401020790,"Kent State","Eastern Michigan",1,1,0.240510620181569
"711",401020810,"Miami (OH)","Kent State",0,7,0.230582245001967
"712",401020811,"Bowling Green","Miami (OH)",0,2,0.149446895863979
"713",401020812,"Akron","Miami (OH)",2,3,0.17579924105989
"714",401021651,"Georgia State","Kennesaw State",1,1,0.183505818699778
"715",401021652,"Arkansas State","Southeast Missouri State",0,6,0.176686442720033
"716",401021653,"Georgia Southern","South Carolina State",0,9,0.131409582342869
"717",401021654,"Louisiana","Grambling",1,7,0.182666089995509
"718",401021655,"UL Monroe","SE Louisiana",5,1,0.206910554765105
"719",401021656,"Troy","Boise State",0,3,0.152740371309191
